mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,label
-568.2187,98.66925,5.885447,14.415972,0.75470775,9.689848,-7.5898013,-0.9496573,-3.2453597,-3.7464387,-6.6425605,-9.522878,-1.4130229,-0.51500785,-2.4984355,-1.1263287,-3.1472752,-5.8884845,2.908282,0.4046862,-5.982792,-4.1768923,-1.734361,-3.9091313,-6.3446746,-3.3995788,-4.6814036,-1.674668,-4.588292,-2.6750615,-4.635227,-1.7814556,-1.8427709,-5.8357763,-2.1445148,-5.807262,-3.082114,-1.2770939,-2.0181634,-0.2600983,sad
-506.14276,54.189167,-32.816677,0.3490392,0.13727695,-7.5674,-18.599846,1.4235405,-11.423007,-12.496942,-4.204612,-3.38303,-9.030163,-4.9994607,-9.140295,-3.8224776,-2.0698917,-4.0932865,-3.712362,-0.4072704,-0.7903261,3.713314,8.152304,9.153555,12.083773,11.063604,7.4911523,1.5064619,-6.3325014,-5.9311647,-1.8420898,4.858289,2.0519314,-0.70732003,-3.8516479,-6.401933,-1.3673613,4.119704,2.1825547,-0.49812716,happy
-678.35815,73.068565,-20.420195,3.6746025,-11.651192,-2.9457579,-25.486082,-0.7940486,-9.105794,-17.44392,-2.6346238,-0.17640164,-6.1583257,-8.537932,-13.148962,-6.1137238,-4.539173,-7.6323676,-9.9132595,-2.9266765,0.3456366,0.020818532,9.74324,11.889872,17.453806,18.60305,11.392933,6.528721,-3.3353302,-8.976518,-7.0290284,0.79041004,1.7570981,-0.034414202,-6.9278297,-7.0197983,-5.3298483,2.5728035,9.976387,2.9288642,calm
-584.9868,87.816696,-5.0593276,17.41895,8.629706,14.957433,-11.141426,0.6618564,-2.3779485,-6.3894987,-8.026659,2.8849237,0.22469035,-7.7127395,0.73890746,-3.9223876,-4.7907414,0.13629775,1.03959,-2.7784157,-2.318601,-0.97216475,-2.6007898,-2.3040028,-5.2418194,-5.419937,-3.5276604,-3.5365121,-4.945048,-4.022394,-2.0985034,-3.7560794,-5.357728,-2.3822548,-2.8098643,-6.005125,-3.130248,-1.3608525,-0.8890738,1.354326,sad
-557.69305,82.694145,-2.0782552,20.63569,-4.55952,5.382202,-5.752637,-0.19504501,-6.37254,-5.7259274,-6.232416,-8.267534,0.53881294,-0.9893905,-5.30049,-2.002795,-6.017623,-5.195952,1.172002,-4.1186066,-6.3144965,-4.358286,-2.5009096,-4.0760503,-7.0925593,-3.6794035,-4.7290664,-4.5113635,-4.789099,-3.8263085,-3.252604,-3.7263215,-4.7706175,-3.8262155,-3.8618264,-4.3459873,-1.6514136,-1.7241546,-1.2767476,0.69291186,fearful
-596.98517,54.77333,-14.202945,-0.775062,-3.1574092,1.0714616,-23.192402,5.777244,-9.567232,-15.454575,-0.056374814,-4.1185145,-4.246936,-3.4255679,-8.994233,-0.93896127,-4.6183486,-1.5699811,-6.4882135,-3.9255915,5.1945252,6.527053,16.72364,21.284191,21.254648,17.79432,10.83923,4.671405,0.26120412,-1.5254579,1.0047661,2.373525,4.105384,0.5916684,-1.8689091,-2.9196618,-1.9852003,1.0139258,1.0814922,2.2690027,neutral
-522.77765,69.441216,-11.061456,13.474098,0.027103778,6.940103,-8.586555,-2.6960483,-5.261784,-3.9892557,-8.367534,-1.4213595,0.96086895,-4.6719017,-2.490768,3.492722,-1.5240871,-3.5814435,2.2912188,-2.2788763,-5.123218,-0.25108036,-0.13000375,-3.2916825,-2.6295435,-0.7157296,-3.6987112,-0.4267776,-2.8379648,-5.1945043,-0.5567408,-1.0770495,-3.435284,-2.0448468,-1.8972628,-1.4415534,-2.1017156,0.015753852,0.8673859,-0.6360294,angry
-541.52496,51.898766,-6.3126454,13.74925,-6.600837,1.0624719,-19.78773,-2.5725918,-9.744821,-18.822584,-11.536218,-5.2704005,-5.8872285,-12.587082,-8.869307,-3.7779381,-1.886545,-0.6883233,-3.193834,-2.7128336,6.5890083,8.266395,11.156293,15.265208,11.86525,16.153538,8.888236,1.2762085,3.2460952,-1.296492,-1.9738395,-0.9816802,1.3985143,2.5026069,-1.7473751,-6.9108686,-3.5436916,0.7840272,0.16939847,1.5955065,sad
-590.0731,66.51643,-27.153854,7.98882,-15.391589,-9.447115,-22.523058,-11.443371,-4.567088,-22.037714,-21.328325,-2.4846041,-10.291481,-16.696144,-2.3757594,-5.254351,-10.116664,-3.226807,-5.8657036,-4.305338,4.41781,8.370877,8.368054,12.217037,16.97918,11.227869,6.077954,2.2112203,-0.19843903,-2.9156997,-3.349545,1.018965,-0.5684706,-0.34564933,-2.345005,-3.4978898,-2.1053336,-1.9746671,0.41553426,-0.27634314,sad
-565.2445,84.70021,-5.861405,20.449795,-4.6268625,9.77959,-1.2455424,1.6212528,-3.6378052,-6.80349,-6.529336,-4.987762,1.6853299,0.8795445,-4.074209,-0.10960979,-4.7089286,-3.6694026,3.3152962,-3.139715,-3.4364064,-3.8050056,-1.6988649,-3.7959979,-5.957769,-3.4679449,-4.0642796,-2.0427153,-4.5001574,-3.652113,-2.6757038,-3.6828244,-4.0370674,-2.841979,-2.972065,-5.0597453,-1.5572236,-1.3718369,-1.1388153,1.3917719,fearful
-650.21783,94.15135,2.1816063,18.603882,4.305415,17.514032,-5.3138976,-0.6735179,-9.944071,-3.112582,-9.7142315,-11.949513,2.495129,-3.453229,-3.8257227,-0.282662,0.61294454,-3.4227118,1.9039767,0.9999562,-0.8109504,-2.3415117,-3.3250134,-0.44196603,-2.7456014,-7.0973854,-5.075021,-0.35810697,-2.596648,-4.9022617,-3.5747411,1.9783915,-3.4400113,-3.9412196,0.2283118,-2.1072404,0.88205564,-1.5546931,-1.2477411,3.7248776,sad
-438.55344,82.569565,-28.482285,4.8799067,-3.0910208,8.33772,-24.204443,-1.4184847,-0.630331,-1.7772713,-11.257307,-0.99663854,6.4115148,-8.480501,-5.0104628,4.8115063,-5.3056126,-6.7145877,-3.213525,-0.9967511,-7.701663,0.8353227,-0.5660234,-4.6696997,-2.011901,-3.0513153,-2.1106582,-3.3239987,-4.9612317,-1.2827232,-4.9579477,-3.622526,-3.5816138,-4.3056536,-2.151045,-2.4449823,-0.19831662,-0.040401947,-0.7401165,2.5128276,angry
-611.0826,61.04703,-17.48083,4.5911922,-11.608254,-9.143483,-18.093157,4.2480016,-11.37352,-15.876734,-8.068881,-5.356034,-9.841388,-8.614973,-10.189149,-10.449655,-2.691694,-5.8350477,-7.0666676,-4.5343885,2.000295,4.235375,11.374911,16.309217,18.569824,11.986273,8.231834,7.2425346,-5.2589717,-4.0439596,-4.6958194,-0.76275736,1.600682,-1.0813202,-0.32813022,-7.4699626,-7.8503127,-1.1319976,2.4019966,2.2159817,sad
-527.60626,89.76635,-1.8666921,5.129695,1.4470549,8.900647,-12.343331,-9.83792,-2.8319829,-8.775592,-19.472136,-8.382359,4.3213735,-6.5312557,-6.2221613,-0.6037576,-2.5868845,-4.2030096,-3.179178,-3.9102964,-8.495636,-3.2711267,-0.50753915,-5.1044865,-4.9887943,-7.102596,-5.984124,-2.0976403,-9.088663,-6.7245545,-2.6705482,-7.2439137,-3.2758238,-4.093854,-6.221209,-2.8269498,-3.5461113,-4.9449186,-6.0245414,-2.3580043,neutral
-563.538,89.22512,-7.950529,11.54093,0.7295893,11.538166,-13.307953,-6.2996736,-5.157413,0.08212338,-7.089066,-4.5987983,2.314182,-2.5963416,-5.1924906,-2.7441928,0.78409934,-1.0672511,-4.377003,-0.27028847,-2.886273,-3.391193,0.93369836,-1.2002509,-4.7355075,-3.5965953,-3.5947576,-3.9781983,-2.627372,-1.8130875,-1.8408792,0.6534282,-2.9628475,-1.6590443,0.18236922,-1.5951109,-1.1955137,0.3284041,-0.4919949,1.6471415,fearful
-570.66,89.0135,5.5066237,16.46285,9.15585,12.579155,5.505284,6.4631143,-1.2684,-7.0328145,-7.850912,-2.4890828,3.2738433,-6.8057003,-1.3383386,5.1557426,-2.7903166,-2.632143,1.5392293,1.4441562,-2.72172,-2.3501558,-0.77592045,-3.678041,-2.2416754,-0.1327865,0.39982188,-2.0617619,-1.7716955,0.48300028,-0.61464375,1.3523986,-1.2106184,-0.38572523,1.2213525,-2.8119056,-1.0328054,-1.1080954,-0.43339092,2.7310593,fearful
-445.8624,79.5554,-21.308407,13.322602,-1.1070256,9.719331,-10.897067,-14.975331,-4.017423,-1.9813588,-21.393274,-6.5696597,5.840261,-6.190995,-6.0387015,-3.8533847,-5.0041943,-4.365625,-3.4510927,-4.3922524,-6.83382,-2.8842387,-2.497871,-8.921891,-5.350759,-5.349836,-8.28311,-1.5797539,-5.600638,-7.296823,-4.456807,-7.1558223,-4.5745206,-4.093708,-6.659058,-2.5153239,-0.593578,-0.9353256,-2.5135927,-2.329558,angry
-488.266,82.98464,-22.957483,10.443974,-0.16429609,4.691467,-9.602307,-11.989755,-11.504037,-5.19784,-15.145196,-7.8893027,2.056408,-7.150006,-5.7733235,0.09096844,-4.966318,-11.417812,-0.6664206,-1.0737826,-12.001869,-6.56567,-0.83175737,-4.800549,-7.2447624,-7.610495,-4.088161,-3.5277014,-9.521685,-5.7491393,-3.7197952,-5.236931,-6.5988607,-4.851136,-0.22481114,-3.6531837,-0.70899785,2.2862015,-0.6374138,-1.8804379,happy
-621.17456,98.71427,3.0899808,20.360365,3.1585627,11.10868,-9.573716,-0.296558,-4.227371,-4.822437,-5.155908,1.1127415,2.4875817,-2.958369,-4.658915,-0.6292876,-2.7744286,-3.4912126,-0.84366363,-3.4373858,-4.063923,-1.631944,-1.8584334,-3.6491802,-6.3156962,-3.3944283,-5.2090054,-4.6987543,-3.070964,-2.7755058,-3.6799781,-2.6573014,-3.5210686,-2.151014,-2.6821985,-2.5701807,0.3215613,0.077886425,1.2240442,2.0824385,happy
-622.1116,87.24649,-1.5446175,20.451277,5.0368733,11.855215,-5.1092687,1.7094065,-0.84935015,0.6923913,-3.8744211,-0.616861,1.8892035,1.7240434,-4.88737,0.487753,0.349449,-1.202366,2.149634,0.3685263,-2.036627,-0.07176752,-0.16282167,-0.5055241,-2.9964442,-1.860157,-1.33651,-1.4621189,-0.7153539,-1.0243769,-1.889003,-0.7668539,-2.958082,-0.03352701,0.28493372,0.39687493,2.3635352,1.8035985,0.6485014,1.260405,happy
-554.27716,102.07319,1.4401782,7.5717616,2.0182734,7.6730576,-2.9351766,6.2864933,-2.8938847,-13.014654,-8.43255,-0.116018586,3.603404,-8.880828,-0.8101104,5.8341055,-3.85909,-6.289322,1.9591593,0.41659588,-6.461235,-2.7822676,-2.7154913,-4.226963,-5.113716,-3.0060349,-1.6138206,-4.7019444,-0.7049261,-1.6166152,-1.916503,1.4742812,-4.0494227,-2.0878325,-1.512186,-4.90503,-2.4769223,-3.6374402,-1.4562954,1.9160985,sad
-616.13367,96.97425,-10.288253,20.98579,7.0597687,8.301954,-7.4040823,1.9725901,-7.334219,-3.0649383,-10.1932745,-4.213233,8.0252905,-3.637419,-4.267965,1.5175538,0.3446093,-1.1363825,2.9183803,1.8851984,-2.4232438,-1.6059779,3.690214,-2.10776,-5.7739487,-1.5363978,2.141354,-3.9120526,-6.2272673,2.3847163,0.13768618,-3.241171,-2.3687015,0.041134384,-0.90710276,-4.1148906,-0.51752585,-1.8504336,-3.7714233,0.2986454,neutral
-545.2745,53.025677,-19.936707,2.3870869,-7.9089446,0.87842125,-17.058933,-2.8966627,-8.4989395,-13.344619,-10.226391,-1.3579292,-5.560718,-8.720323,-4.6823044,-7.9844885,-6.701626,-4.7293115,-5.8775687,-8.625092,-1.7298939,3.9215994,2.6353958,9.621853,10.691232,14.828947,8.618679,2.495209,2.0348897,-3.9266934,-3.1857262,2.4913783,3.265939,2.9902813,-0.92905825,-2.9819021,-2.2698023,0.040783413,3.7224674,2.465926,angry
-387.17532,55.602364,-28.014393,0.7802124,-5.601069,-2.226558,-23.624891,-2.0505812,-10.39203,-15.229109,-9.924197,-7.2348223,-5.790678,-14.456074,-8.10507,-2.8133128,-11.1148815,-1.9951136,-3.5062883,-8.051959,-0.96409,4.8611813,7.749359,8.862632,9.30601,11.287337,6.21743,0.06617634,-3.0541623,-1.0271168,-2.1937022,-0.15232958,2.7853904,-0.85711217,-1.4320471,-2.3099883,-3.5220294,1.62513,1.4174331,-2.3824296,angry
-588.37976,60.79551,-12.93775,2.2643883,-3.131889,0.3962664,-23.752666,-4.692268,-17.829489,-14.642085,-3.2749174,-0.74854517,-11.04679,-14.209371,-2.8143015,-4.0047894,-9.079866,-4.7411337,-5.736872,-3.5921297,1.2498804,2.4220486,8.762461,10.198572,15.536703,12.938864,6.5654354,5.2553773,-7.908846,-7.0863466,-2.6186945,-1.0632638,0.48325905,-1.4911413,-5.625298,-7.744414,-2.226805,3.1231136,2.0787091,-1.3013599,calm
-508.3589,47.47406,-19.477783,6.0931845,-15.373374,-0.29598498,-20.403685,-3.8411121,-9.626977,-13.222408,-13.804674,-3.2249496,-7.046718,-11.420882,-12.959928,-3.6751678,-10.686246,-2.2627428,-8.476044,-11.600077,0.68392706,5.151327,7.5082555,13.246456,13.577773,10.964027,5.41686,2.3164282,-0.9090764,-2.1418674,-5.1535,1.5222948,0.5050622,0.86134,-3.0776038,-4.472787,-0.92416376,-0.65719914,1.5230798,-0.26181874,angry
-539.3899,55.786777,-17.562464,3.452756,-8.398255,5.6860747,-18.209187,-4.4841146,-9.114652,-13.752349,-9.801951,0.80816835,-7.070515,-8.034982,-3.6884272,-7.22679,-2.7586253,-0.5891378,-3.2499738,-4.699893,2.056454,7.342802,8.363227,13.608731,13.910972,12.959009,7.2074375,-0.30185723,-1.9063863,-2.0174963,-1.7702465,3.077351,2.1222076,0.8715935,-1.9629338,-3.4369042,-1.3831433,0.06270644,1.2356557,-0.27502027,fearful
-510.03912,72.90249,-6.7617135,15.760575,0.8187985,2.0056763,-9.188672,2.1701775,0.2866007,-2.1283884,-4.022581,-6.627939,0.9204533,0.87447524,-4.775143,0.60845256,-2.0052733,-1.828655,0.6486991,-4.226354,-3.223622,-1.6338636,-2.4379008,-1.9954158,-3.2276685,-3.0945232,-2.32446,-1.4428072,-2.1087146,-3.9356916,-2.3853285,-0.9788306,-4.028946,-2.253461,-2.2617826,-4.143568,-3.0619667,-2.2233102,-1.0026963,-0.5029276,angry
-613.4939,63.475456,-29.567137,6.263183,-5.077625,-6.8731265,-21.320278,-5.3671813,-16.542248,-17.291676,-1.8066847,-7.2184973,-11.265521,-8.505253,-11.505877,-6.4843116,-4.6751485,-12.589883,-7.9705825,-4.102412,-4.1125164,2.0066478,12.431271,14.318698,14.969243,13.637251,7.509668,1.7687869,-2.6339118,-3.5969307,-3.9444263,0.86582667,-0.75518125,-2.8671694,-1.2854279,-5.884523,-4.090878,-0.58321834,-0.7821873,0.72739863,neutral
-554.309,106.28705,-4.7772727,3.882297,2.428549,10.209872,-16.742924,-8.202173,-1.5632875,-6.99425,-20.351086,-11.243452,11.565267,-7.0600863,-10.197083,-1.0718209,-5.3959312,-3.7297883,-2.8326614,-4.610843,-5.06345,-7.699412,-3.5222266,-5.755645,-7.112184,-4.166574,-6.418966,-2.4323182,-9.423478,-6.1532593,-1.71891,-9.094166,-2.905627,-5.061607,-5.3011494,0.98080087,0.2959032,0.3740858,-0.21839467,-0.17547129,calm
-439.1949,81.33502,-21.529985,11.89892,0.081491455,9.478278,-12.774353,-13.041338,-2.5693002,-4.0957923,-20.34037,-6.4925637,5.7849116,-7.160559,-6.2816253,-2.3133109,-3.6728916,-5.63691,-3.4132648,-2.0752268,-6.479554,-3.5918193,-1.6911751,-6.8676157,-4.7091002,-5.7871537,-7.970914,-0.9234141,-6.756675,-6.9197216,-4.6702967,-6.2364054,-3.3255723,-4.9169436,-6.4173093,-3.0435731,-1.6729416,-1.6366774,-2.559215,-1.1986928,angry
-644.95233,79.0432,-5.5964813,13.678397,7.862309,14.838044,-3.2833483,-2.8606043,-7.56532,-5.907704,-3.5352104,-3.0095065,-4.96073,-6.182969,-6.2726502,-2.1718752,-0.691735,-4.954975,-2.7126126,0.010060984,-1.556815,-5.985914,-4.323421,0.5226981,-3.4493923,-4.7843714,-3.3905065,-6.49982,-4.090601,-1.1422753,-5.411253,-3.0323951,-4.0337105,-2.422032,-3.2397482,-3.9090073,-0.9491667,-0.28819224,0.5954564,0.23662546,sad
-553.3804,84.497536,-1.9763738,12.386484,-0.16826636,5.5574765,-8.586687,2.6990693,-4.358908,-4.314126,-5.820261,-5.477423,1.7036389,-1.531173,-4.4481215,-1.7544619,-5.2890882,-1.804364,0.03112471,-4.8692284,-2.1070654,-3.279541,-4.1997623,-2.7270417,-4.5415287,-3.3541646,-4.6412606,-3.1162941,-2.8052814,-4.2821546,-2.0525167,-1.0175676,-4.321816,-3.1565201,-3.1875613,-3.9927154,-2.871784,-2.1310031,-1.427616,-0.14547117,angry
-562.3381,83.166855,-15.2656145,9.940984,-0.25266492,8.124016,-7.3316965,-4.602851,-10.579439,-7.0361533,-16.838488,-10.617737,2.605592,-4.3438215,-5.905188,-1.9428632,-3.1384873,-8.28637,-1.6604376,-1.1256261,-6.7623525,-8.487111,-2.3910086,-3.086398,-7.3733892,-5.986458,-5.791849,-1.7492088,-6.09569,-6.676642,-5.59034,-4.1174927,-4.5522165,-6.25317,-2.2212133,-2.6857593,-2.6468515,-1.5345428,-0.87785244,-0.9907079,sad
-592.81647,99.78511,-2.3071322,4.533663,6.882801,18.526411,-7.001905,1.0951384,-7.159293,-7.5390625,-4.112908,-9.74931,-1.9884987,-3.3908732,-4.979477,-1.6042247,-6.2045865,-3.935925,2.9946861,-3.7338707,-8.092208,-2.9631786,-5.0325456,-5.016403,-5.728184,-7.3332343,-4.2139544,-3.4295788,-4.4343996,-5.879759,-3.982279,-2.0066953,-5.6747103,-4.143912,-4.435349,-6.4474216,-3.13157,-1.7333686,1.2008544,0.27895224,sad
-621.358,53.82706,-19.791212,2.7033193,-9.6020975,-5.7269487,-24.28438,1.069263,-12.67783,-14.31263,-3.0105138,-7.2458253,-6.8495765,-6.6465116,-9.261152,-4.5567145,-3.8307638,-5.424776,-6.0597787,0.36745328,1.3645875,5.9358087,9.967811,9.952033,12.053003,8.216139,1.7594874,1.7205429,-0.8765148,-2.528072,-1.5302535,1.1388268,-0.19523026,-2.7559183,-3.2543886,-4.096463,-3.0259478,-0.662682,-0.6151215,-1.1960721,sad
-511.68423,48.61636,-28.541246,8.969414,-19.786877,-2.322666,-19.044271,-4.9786177,-10.440202,-16.041082,-16.109516,-2.8674254,-5.96995,-11.70905,-11.822474,-4.5493565,-8.108824,-0.35515636,-6.562871,-7.592998,4.8289633,1.1678883,5.748746,13.703012,11.527702,13.4782915,6.6617084,5.4857373,0.01935087,-7.27531,-6.087134,2.3412955,2.8071768,0.45839527,-4.7507553,-4.098231,0.87767,1.6581146,4.366279,0.06786789,happy
-565.31665,97.00246,-1.618588,11.947511,0.745249,10.135358,-1.1058043,5.1739745,-2.0566607,-9.589998,-9.650758,-3.6359708,2.6564968,-8.840131,-0.5800913,8.379406,-3.257131,-7.5145745,-0.7166731,0.02703665,-5.995639,-3.2145653,-1.7876841,-4.8021703,-4.5593147,-2.5482802,-2.2588072,-5.9493737,-1.5354042,-0.90633863,-3.1471126,1.1682931,-4.948206,-2.7357802,-1.3522593,-5.658233,-0.5436262,-3.6444058,-1.4862627,2.8661404,sad
-509.90552,86.7236,-17.907732,12.323801,6.171441,12.887234,-11.958434,0.2434109,0.36650747,-5.65026,-7.4496803,1.0412661,0.4694506,-3.9164472,0.26943153,1.0262419,-2.0910366,0.613625,2.52541,-1.8702945,-2.2386553,-1.8136662,-2.512393,-1.086155,-3.5716543,-2.3022985,-0.73521787,-0.8040481,-2.2158098,-2.3340423,-0.024611197,-0.89918745,-2.7117267,-0.9257846,-2.970276,-2.9786322,1.9033747,0.3415971,0.1496265,3.2605772,fearful
-410.28473,89.31287,-26.376158,7.293116,3.3410764,8.7612915,-14.350772,-11.339683,-0.60396206,-5.5423765,-23.02793,-4.7896557,6.2743955,-9.072985,-5.548736,-3.3349984,-3.303149,-2.3178048,-2.9101229,-4.013952,-7.583089,-2.983673,-1.9803324,-7.6683016,-4.421011,-5.693838,-7.8737264,-2.016226,-6.1570253,-6.2631984,-3.7631264,-6.731613,-4.548193,-4.406849,-5.572699,-3.1312358,-2.1627018,-1.7566582,-1.9712698,-1.8377116,angry
-533.48663,55.455917,-27.955248,4.8917274,-19.755878,-4.6264386,-21.918941,-4.5135155,-6.211054,-15.089569,-19.266075,-1.8927684,-3.914011,-15.128456,-10.853165,-1.7961764,-4.7845893,0.4694782,-3.9698172,-7.583948,2.5844643,4.957014,2.9046187,12.2221365,14.735719,15.037613,10.4884405,5.6034985,0.6721631,-7.6980095,-8.351136,4.1376333,2.1202796,0.4240853,-3.061619,-3.648224,1.0163914,1.2736219,5.887292,0.5033394,calm
-481.55627,72.50739,-13.362332,7.7032685,-1.5226177,11.589924,-11.852831,-3.3639073,-3.5504832,-9.1594,-7.80659,-7.918524,-0.18908513,-4.970637,-6.2568994,-0.75480705,-5.641567,-4.181486,-0.29354408,-5.0044293,-7.2945223,-3.0305493,-4.4423156,-4.300465,-3.2952394,-4.666397,-4.453083,-2.9077773,-5.5313478,-4.6206098,-2.9546673,-3.0239544,-4.1550684,-3.6999848,-1.3920664,-3.1078415,-3.7947628,0.94119155,1.552007,-0.83299404,angry
-517.9226,85.49865,-21.076265,13.9908085,-0.6797961,9.206951,-10.653673,-8.23795,-9.179666,-5.4194727,-15.007293,-9.610194,4.0704045,-8.013026,-7.423681,0.021050802,-4.7288976,-9.58486,-0.9940456,-3.2982533,-9.874775,-6.7811384,-0.4528433,-4.0049014,-7.413748,-6.292241,-2.9049757,-3.5694616,-9.364475,-4.2051063,-3.2424252,-6.162865,-6.4513197,-3.8070893,-2.9230025,-4.615049,-0.07412605,1.5101842,-0.47404936,-1.3067423,happy
-533.91846,58.26398,-46.160088,-4.9306617,-3.1267688,-7.460259,-22.714579,-0.94473964,-8.945217,-16.999996,-4.5287747,-3.7263665,-13.510051,-6.621508,-6.891731,-8.620474,-1.5976297,-2.1956413,-6.4240932,-2.3567266,1.7825491,-0.48602945,3.843646,9.019238,13.680971,13.095432,7.3499556,5.718483,-5.1797485,-5.6933775,-3.8166783,1.8368907,3.8359566,-0.3233867,-1.148604,-5.5439706,-3.3714576,3.5985618,3.7162182,2.680559,happy
-479.59113,47.48809,-26.73481,3.7218254,-17.340721,0.50373244,-20.916609,-6.806279,-7.782206,-12.601025,-17.973795,-3.727669,-5.075958,-13.149238,-12.890077,-3.9713013,-10.150421,-3.2856312,-4.517647,-8.744191,-0.19864309,2.5493562,2.2585647,10.471673,11.076152,13.2684,7.346967,2.7066522,0.5553431,-7.493611,-7.52818,2.57588,2.972054,-0.32768667,-4.8453913,-3.9568107,1.3850392,3.4258077,4.8150835,-0.25964126,happy
-506.16528,48.550755,-35.314785,4.6410484,-12.944674,-11.355618,-16.979174,0.82430786,-8.269668,-17.264568,-3.4788365,-1.9682603,-13.075811,-5.473284,-6.0329237,-7.0143313,-5.9470773,-6.1088514,-8.872637,-4.211704,4.078347,0.4788395,9.573325,14.492161,11.801904,14.181647,7.040019,5.1491065,-4.578893,-4.1563377,-1.232237,-1.1171364,3.2168283,0.8320872,-2.2417526,-3.306369,-3.8048716,0.28319526,1.5952637,1.2883922,angry
-524.2827,52.90939,-32.377125,7.143853,-18.763597,-2.6421154,-20.767376,-3.6022024,-8.477544,-15.32011,-14.687487,-1.9558777,-4.3637924,-11.853509,-11.170393,-4.6758122,-6.507205,-1.0563543,-5.336251,-7.585961,4.1889353,3.3771183,3.693205,14.117334,12.343776,13.102466,7.9038043,3.7817192,-0.5434714,-7.7122164,-5.1136937,2.4214108,2.5266576,-0.7962713,-4.4453135,-4.719924,1.3169117,2.5582352,3.871558,-0.980818,happy
-588.7344,69.26884,-20.367327,1.6851704,-14.9231825,-15.66086,-16.98419,3.4715457,-13.872578,-16.505941,-4.604855,-8.4622,-11.205894,-7.6795974,-12.737484,-9.090511,0.55921274,-6.521362,-7.735766,-3.145028,-2.5156283,-2.1445282,7.8690214,13.749365,19.099537,19.10442,16.923777,10.381338,-5.4427075,-7.2652893,-6.3398967,-0.7766783,3.484186,3.27603,-1.7820916,-8.117048,-4.2174463,2.1599965,6.065187,3.2487612,calm
-590.1712,99.20707,-11.514003,5.9427643,12.482741,11.039083,-9.499569,-4.1926594,-0.67268914,-4.72214,-8.106281,1.0100592,1.1759238,-6.1221404,-0.3754261,-2.167728,-5.4864793,-1.312091,-0.87777656,-2.9896684,-4.98248,-1.7623609,-1.573294,-5.1631975,-5.185858,-3.8709655,-3.5617738,-2.3099146,-4.545587,-4.060308,-2.8052197,-3.8867655,-4.7057424,-2.9807673,-2.9079952,-2.9341063,-0.10170819,0.4665109,3.4434469,2.5833218,happy
-599.44604,102.2713,-22.161367,10.681915,3.8985932,5.9676733,-4.615299,-7.1993475,-9.377456,-2.0966327,-6.922832,-4.2502117,7.637056,-4.64684,-5.041284,6.3787627,-2.6490948,-6.4137907,2.4823124,0.6460963,-8.415026,-3.535081,2.8031478,-2.3446956,-6.2818227,-0.15034208,1.0328856,-3.0315979,-4.6632566,-0.14598516,0.60847735,-2.5927052,-1.0433615,-0.40576312,-0.33932877,-0.15875858,0.07578024,3.0067098,0.7889397,-0.36512798,happy
-530.63293,103.042625,-19.550573,12.442489,8.267011,13.469646,-18.813324,-15.282391,-0.11884671,-0.21183893,-12.692601,-2.125412,2.0193095,-4.8440166,-7.444604,0.060575515,-1.036503,-6.3716164,-0.9029001,0.2610457,-5.875977,-3.0351846,0.58384645,-5.862818,-5.453511,-2.5277028,-4.681748,-5.3095536,-2.5990698,-3.2703133,-3.0292969,-1.5335453,-5.0794725,-2.1012015,-1.1708837,-2.3280292,2.6716602,0.7228726,-1.0484651,2.4459755,happy
-521.3324,82.347984,-11.412688,7.168557,0.8214714,13.728826,-11.403797,-1.207592,-6.140412,-10.402454,-6.846811,-6.391176,-1.9417593,-4.1590533,-5.1190066,-2.214444,-6.4229345,-2.7203145,-1.1184728,-7.812405,-5.0085144,-4.107297,-3.4461832,-1.6514106,-4.9483457,-6.814312,-5.5872803,-1.9911699,-6.8804502,-6.2063146,-2.2955573,-3.785674,-6.735657,-4.0027323,-2.1859663,-5.3109727,-4.713149,-0.28741893,-0.6821574,-0.8179572,fearful
-514.6751,64.35592,-53.822807,-7.752688,-0.08788751,-5.613863,-30.840199,-6.5619307,-11.234731,-15.01079,1.3060675,2.239427,-8.842826,-8.430588,-3.544306,-6.237301,-7.437587,-0.7940109,-8.823521,-1.705679,3.375403,6.241413,7.51489,8.534844,15.903741,12.632021,3.204882,0.43879253,-4.191305,-5.859055,-0.7639021,5.0530176,2.6855514,-0.6788858,-7.9064713,-3.8705456,1.2920209,5.933349,6.8888392,1.5788237,happy
-614.797,62.104958,-24.144207,7.4915123,-2.6383493,-4.6341734,-17.584831,-1.5030853,-13.761769,-10.981112,-0.19554038,-7.0625057,-7.3837667,-4.0171795,-6.0212135,-1.5273833,-3.3466465,-4.1831245,-2.5937874,-3.335534,0.5266552,5.043152,5.9237704,9.713815,14.525005,11.630394,7.184649,6.374727,2.6512237,-1.4679742,-1.4542059,1.1985916,0.48876664,-0.8840978,-0.33608773,-2.2465842,-4.0036454,-1.1383982,0.6063351,-0.6198312,fearful
